gene,tf,cell_type,mean,std,n
ATP1A1,BCL6,Endothelial_venous,0.0,0.0,49
ATP1A1,CBFB,Endothelial_venous,-0.0008089609,1.2418367e-05,49
ATP1A1,CLOCK,Endothelial_venous,-0.048880342,0.0003408271,49
ATP1A1,CREB1,Endothelial_venous,0.12413911,0.0010109451,49
ATP1A1,CREB3,Endothelial_venous,-0.049974184,0.00046383668,49
ATP1A1,CTCF,Endothelial_venous,-0.032683123,0.00023707542,49
ATP1A1,CTCFL,Endothelial_venous,0.0,0.0,49
ATP1A1,CUX2,Endothelial_venous,0.11119985,0.00090396486,49
ATP1A1,E2F1,Endothelial_venous,0.074392855,0.0006014614,49
ATP1A1,E2F3,Endothelial_venous,0.0024059908,3.4399225e-05,49
ATP1A1,E2F4,Endothelial_venous,0.01301332,0.00015904685,49
ATP1A1,EBF1,Endothelial_venous,0.060652748,0.0007345227,49
ATP1A1,EGR2,Endothelial_venous,0.0,0.0,49
ATP1A1,ELK1,Endothelial_venous,0.0017291103,2.1693659e-05,49
ATP1A1,ELK4,Endothelial_venous,-0.003572455,1.7756149e-05,49
ATP1A1,EP300,Endothelial_venous,0.031053632,0.0003266756,49
ATP1A1,ESRRA,Endothelial_venous,-0.0027915332,3.246766e-05,49
ATP1A1,ETV5,Endothelial_venous,0.054062568,0.00032497133,49
ATP1A1,ETV6,Endothelial_venous,-0.19611666,0.0012996629,49
ATP1A1,FEV,Endothelial_venous,0.0,0.0,49
ATP1A1,FLI1,Endothelial_venous,0.13712363,0.0014221959,49
ATP1A1,FOXA1,Endothelial_venous,0.0,0.0,49
ATP1A1,FOXA2,Endothelial_venous,0.0,0.0,49
ATP1A1,FOXE1,Endothelial_venous,0.0,0.0,49
ATP1A1,FOXE3,Endothelial_venous,0.0,0.0,49
ATP1A1,FOXI1,Endothelial_venous,0.0,0.0,49
ATP1A1,FOXL2,Endothelial_venous,0.0,0.0,49
ATP1A1,GATA1,Endothelial_venous,0.022411363,0.00019937582,49
ATP1A1,GATA2,Endothelial_venous,-0.11216904,0.0012542726,49
ATP1A1,GRHL2,Endothelial_venous,0.0,0.0,49
ATP1A1,HDAC2,Endothelial_venous,0.20839766,0.0026776046,49
ATP1A1,HES1,Endothelial_venous,-0.017224161,0.0001542687,49
ATP1A1,HES4,Endothelial_venous,-0.009540316,7.577635e-05,49
ATP1A1,HNF4A,Endothelial_venous,0.0,0.0,49
ATP1A1,HOXA5,Endothelial_venous,0.0009606265,7.564918e-06,49
ATP1A1,HOXB4,Endothelial_venous,0.08000808,0.00073970354,49
ATP1A1,HOXB5,Endothelial_venous,-0.0036159384,2.8553972e-05,49
ATP1A1,ID4,Endothelial_venous,0.006331701,7.3490526e-05,49
ATP1A1,IRF1,Endothelial_venous,0.015380163,0.00012262327,49
ATP1A1,IRF3,Endothelial_venous,0.005791135,0.00011755738,49
ATP1A1,IRF4,Endothelial_venous,0.0,0.0,49
ATP1A1,JUN,Endothelial_venous,-0.10568004,0.0010462602,49
ATP1A1,KLF12,Endothelial_venous,0.0,0.0,49
ATP1A1,KLF14,Endothelial_venous,0.0,0.0,49
ATP1A1,KLF16,Endothelial_venous,-0.015481038,9.557333e-05,49
ATP1A1,KLF4,Endothelial_venous,-0.058132872,0.0004491674,49
ATP1A1,KLF5,Endothelial_venous,0.0,0.0,49
ATP1A1,MAX,Endothelial_venous,0.044840686,0.0008877404,49
ATP1A1,MECOM,Endothelial_venous,0.029369822,0.00016190705,49
ATP1A1,MEF2A,Endothelial_venous,-0.032208122,0.0004813963,49
ATP1A1,MEF2C,Endothelial_venous,-0.0414711,0.00017149787,49
ATP1A1,MLXIP,Endothelial_venous,-0.01266603,0.00022652576,49
ATP1A1,MLXIPL,Endothelial_venous,0.0,0.0,49
ATP1A1,MYC,Endothelial_venous,0.030267388,0.00029964605,49
ATP1A1,MYCN,Endothelial_venous,-0.015268235,0.000115417635,49
ATP1A1,NEUROD1,Endothelial_venous,0.0,0.0,49
ATP1A1,NEUROD2,Endothelial_venous,0.011933051,0.00011296201,49
