cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
Fibroblast_FRC_S4,CD38_CD38,7,0.0,0.0,,2.0948267,-inf
Fibroblast_FRC_S4,ABCC3_SLC16A1,7,0.0,0.0,,3.0004344,-inf
Fibroblast_FRC_S4,ABCB1_ABCC3,7,0.0,0.0,,2.3706856,-inf
Fibroblast_FRC_S4,ABCB1_SLC16A1,7,0.0,0.0,,3.0004344,-inf
Fibroblast_FRC_S4,ABCG2_SLC22A4,7,0.0,0.0,,3.0004344,-inf
Fibroblast_FRC_S4,TAP1_TAP1,7,0.2857142857142857,4.254004646230003,14.889016261805011,1.4714235,2.758991900496205
Fibroblast_FRC_S4,AQP8_AQP8,7,0.0,0.0,,1.8869655,-inf
Fibroblast_FRC_S4,AQP7_AQP8,7,0.0,0.0,,2.785413,-inf
Fibroblast_FRC_S4,AQP7_AQP7,7,0.0,0.0,,2.410663,-inf
Fibroblast_FRC_S4,ABCB1_SLC22A5,7,0.0,0.0,,2.585707,-inf
Fibroblast_FRC_S4,ABCG2_SLC22A5,7,0.0,0.0,,2.641785,-inf
Fibroblast_FRC_S4,ABCC3_SLC22A5,7,0.0,0.0,,2.4997761,-inf
Fibroblast_FRC_S4,ABCB1_SLC15A1,7,0.0,0.0,,3.0004344,-inf
Fibroblast_FRC_S4,CLCN3_CLCN3,7,0.0,0.0,,1.5855181,-inf
Fibroblast_FRC_S4,SLC9A3_SLC9A3,7,0.0,0.0,,1.238113,-inf
Fibroblast_FRC_S4,SLC9A1_SLC9A3,7,0.0,0.0,,2.5107236,-inf
Fibroblast_FRC_S4,SLC9A1_SLC9A1,7,0.0,0.0,,1.7539054,-inf
Fibroblast_FRC_S4,SLC6A9_SLC6A9,7,0.0,0.0,,2.4063823,-inf
Fibroblast_FRC_S4,SLC26A2_SLC26A3,7,0.0,0.0,,2.3323874,-inf
Fibroblast_FRC_S4,SLC26A2_SLC26A2,7,0.0,0.0,,0.74571,-inf
Fibroblast_FRC_S4,SLC26A3_SLC26A3,7,0.0,0.0,,1.2413434,-inf
