,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
102,L-Glutamine,224480.82778476074,23.08967348791502,2.939792731201002e-118,4.329512931405112e-117,1847228.1138453374,0.000999001,0.0013051464301233572,True
103,L-Histidine,38873.73030444521,15.3866473151309,1.0059509730452635e-53,7.407457165151486e-53,151585.74923109164,0.000999001,0.0013051464301233572,True
104,L-Isoleucine,13895.960347150227,5.50017297779614,1.8970942031348603e-08,5.2089705238618195e-08,12160.354265547263,0.000999001,0.0013051464301233572,True
105,L-Lactate,15047.915771877673,3.363073952630598,0.0003853985607333553,0.000618164028106966,17077.10365420937,0.000999001,0.0013051464301233572,True
106,L-Leucine,214660.9803003978,27.042638713293965,2.3310750162757877e-161,5.394773609095395e-160,1748245.6975382403,0.000999001,0.0013051464301233572,True
107,L-Lysine,4895.374720458689,1.9376428171209523,0.026333407424320495,0.03468302441251968,353.8018420424378,0.001998002,0.0025091187183766865,True
108,L-Methionine,36463.45705389026,8.278423545226639,6.240829726528076e-17,2.3511963155756935e-16,205458.02300945309,0.000999001,0.0013051464301233572,True
109,L-Ornithine,4895.374720458689,1.9376428171209523,0.026333407424320495,0.03468302441251968,353.8018420424378,0.001998002,0.0025091187183766865,True
110,L-Phenylalanine,36463.45705389026,8.278423545226639,6.240829726528076e-17,2.3511963155756935e-16,205458.02300945309,0.000999001,0.0013051464301233572,True
111,L-Serine,121443.37853173351,28.09896836422305,5.042291607632695e-174,1.3614187340608277e-172,802212.4741702673,0.000999001,0.0013051464301233572,True
112,L-Threonine,71420.33555666535,28.268949383873544,4.1631696854872855e-176,1.3488669780978805e-174,448971.89288799895,0.000999001,0.0013051464301233572,True
113,L-Tyrosine,38873.73030444521,15.3866473151309,1.0059509730452635e-53,7.407457165151486e-53,151585.74923109164,0.000999001,0.0013051464301233572,True
114,L-Valine,13895.960347150227,5.50017297779614,1.8970942031348603e-08,5.2089705238618195e-08,12160.354265547263,0.000999001,0.0013051464301233572,True
115,Leukotriene C4,15282.47164389487,6.048969302573212,7.288771485438335e-10,2.1468745102563822e-09,76105.84174184097,0.000999001,0.0013051464301233572,True
116,Lithocholic acid,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
117,Malic acid,8192.586085971736,3.2427151116310853,0.0005919826683028669,0.0009221268487025428,1718.8494763082977,0.000999001,0.0013051464301233572,True
118,Manganese,17990.194007413796,3.988770556488549,3.320831129884435e-05,5.603902531679985e-05,9877.697769895525,0.000999001,0.0013051464301233572,True
119,N-Desmethylcitalopram,7284.300952059459,1.617295946233103,0.052907206959034704,0.0669606838075283,2417.0293845740975,0.003996004,0.004795204661786556,True
120,N-Desmethyleletriptan,3602.6769324616707,1.4259789044172746,0.07693721572770464,0.09031760107165326,1043.1021658007173,0.014985015,0.016627208074580315,True
121,N-Desmethyltamoxifen,5010.501453747135,1.1124559162330125,0.13297108716698086,0.14959247306285348,2090.870517506176,0.0099900095,0.011643032630463297,True
122,N-desmethylimatinib,17850.75700423346,2.141894430601792,0.01610098907020686,0.022681393298900097,3974.523420357541,0.001998002,0.0025091187183766865,True
123,Neurotransmitter,59632.02434553341,9.335381063079732,5.031430745295412e-21,2.037729451844642e-20,35430.34078121611,0.000999001,0.0013051464301233572,True
124,Nicotinate,27879.80951564519,4.403308441611076,5.330621075679942e-06,9.595117936223894e-06,68171.22073279132,0.000999001,0.0013051464301233572,True
125,Norepinephrine,34327.093048039605,4.194107103106175,1.3697426500158845e-05,2.360620311729503e-05,28081.632032954654,0.000999001,0.0013051464301233572,True
126,O-Deethylated candesartan,3602.6769324616707,1.4259789044172746,0.07693721572770464,0.09031760107165326,1043.1021658007173,0.014985015,0.016627208074580315,True
127,O-Desmethylverapamil (D-702),70997.7232674877,3.344412111120279,0.00041228575591703,0.0006548067888094006,326469.27968839835,0.000999001,0.0013051464301233572,True
128,Oxalic acid,28372.642092828,11.230201831977551,1.4490788306735796e-29,7.825025685637331e-29,25903.639321932016,0.000999001,0.0013051464301233572,True
129,Phosphate,39468.80277045427,6.476692684608002,4.687743492644113e-11,1.4890479329575418e-10,60615.266683807764,0.000999001,0.0013051464301233572,True
130,Potassium,11916.935169434106,4.716853183199525,1.1976020096041132e-06,2.984792700859482e-06,1366.154284222599,0.000999001,0.0013051464301233572,True
131,Progesterone,57330.94021645662,5.604358244055317,1.0451398983210479e-08,2.970397605754557e-08,105396.43484466059,0.000999001,0.0013051464301233572,True
132,Propionyl-L-Carnitine,217.62312505331184,0.08613761135316197,0.46567851259195936,0.48358922461472703,121.3478715970947,0.26973027,0.27832040589326507,False
133,Prostaglandins,69588.85134029078,8.438688343254656,1.604592587859183e-17,6.34009754227287e-17,134641.96924670637,0.000999001,0.0013051464301233572,True
134,Putrescine,4275.189598458588,1.6921667676764311,0.04530709045383657,0.05779329648442144,2562.9198182380587,0.000999001,0.0013051464301233572,True
135,Pyruvate,69915.66132219663,15.625522034955036,2.439545939002771e-55,1.9760322105922446e-54,139413.47074791783,0.000999001,0.0013051464301233572,True
136,Serotonin,14095.654290814033,2.21453284825598,0.013396072820409494,0.01937646247237802,1867.712884271983,0.000999001,0.0013051464301233572,True
137,Sodium,423043.4126737487,19.0457532152821,3.5626834480103635e-81,4.809622654813991e-80,2483685.325357965,0.000999001,0.0013051464301233572,True
138,Sodium_D-Glucose cotransport,3261.011917374725,1.2907441573042462,0.09839620366922347,0.11305095740719293,376.2576040942032,0.016983017,0.018715978276972866,True
139,Sodium_calcium_potassium exchange,6202.671303148574,1.3999398568425827,0.08076566469542751,0.09412976748675723,6407.27279804185,0.000999001,0.0013051464301233572,True
140,Sodium_hydrogen exchange,14878.141343290743,3.460802324947129,0.00026928406101410876,0.0004362401788428562,17716.45253195744,0.000999001,0.0013051464301233572,True
141,Spermine,2014.995653734795,0.44991830668080046,0.32638467347348726,0.35016104041526447,3226.8136349574725,0.000999001,0.0013051464301233572,True
142,Sulfolithocholic acid,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
143,Taurocholic acid,206706.84102806024,8.185485254590963,1.356042974162419e-16,4.992703677597998e-16,337633.99979190936,0.000999001,0.0013051464301233572,True
144,Testosterone,25738.761291855335,2.5191026773586596,0.005882717097422009,0.008824075646133014,11417.275593146374,0.000999001,0.0013051464301233572,True
145,Thiamine,3880.8796670401653,1.536094587310068,0.06225759180796694,0.07758253748377418,2535.319574709206,0.000999001,0.0013051464301233572,True
146,Thymidine,41844.23462077433,9.343189971669673,4.673726790016573e-21,1.9413942050838074e-20,202733.05038372296,0.000999001,0.0013051464301233572,True
147,Thyroxine,9619.967632784183,2.1688831313533363,0.015045778864277305,0.02138084364923617,972.5098521385089,0.001998002,0.0025091187183766865,True
148,Trihydroxycoprostanoic acid,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
149,Urate,1112.1124567171114,0.4401862649212558,0.3299011033996607,0.35160512336016475,267.3609115134018,0.06293706,0.06797202318906784,False
