sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,Tier1_n_sig_pairs,Tier1_interactions,Tier1_within_Tcell,Tier1_Tcell_interfaces,Tier1_tcell_involved,Tier2_n_sig_pairs,Tier2_interactions,Tier2_within_Tcell,Tier2_Tcell_interfaces,Tier2_tcell_involved,Tier3_n_sig_pairs,Tier3_interactions,Tier3_within_Tcell,Tier3_Tcell_interfaces,Tier3_tcell_involved
Human_Prostate_Adenocarcinoma,Adenosine diphosphate ribose,1,CD38,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Adenosine triphosphate,6,"ATP7A, ATP7B, TAP1",True,0.0012018056796457,6,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Adenosylcobalamin,1,CUBN,True,0.0198422259297864,1,1,other (self) (3.0e-02),,,False,1,other (self) (3.0e-02),,,False,1,other (self) (4.1e-02),,,False
Human_Prostate_Adenocarcinoma,Amiloride-sensitive sodium transport,3,"SCNN1A, SCNN1G",True,0.0012018056796457,3,2,T Cell–other (4.7e-02); other (self) (3.0e-03),,T Cell–other (4.7e-02),True,2,CD8 T Cell–other (4.7e-02); other (self) (3.0e-03),,CD8 T Cell–other (4.7e-02),True,2,Effector CD8 T cell–other (4.0e-02); other (self) (2.2e-03),,Effector CD8 T cell–other (4.0e-02),True
Human_Prostate_Adenocarcinoma,Ammonium,1,RHAG,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Anion exchange,3,"SLC26A2, SLC26A3",True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Betaine,1,SLC6A12,False,0.4441128501409216,0,0,,,,False,0,,,,False,0,,,,False
Human_Prostate_Adenocarcinoma,Bilirubin,3,"ABCC2, SLCO1B1",False,0.0783322583760646,1,1,other (self) (1.8e-02),,,False,1,other (self) (1.8e-02),,,False,1,other (self) (2.1e-02),,,False
Human_Prostate_Adenocarcinoma,Butyrate,1,SLC16A1,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Cadmium,1,SLC39A8,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Calcidiol,3,"CUBN, LRP2",True,0.0081078341041786,2,1,other (self) (5.5e-03),,,False,1,other (self) (5.5e-03),,,False,1,other (self) (7.7e-03),,,False
Human_Prostate_Adenocarcinoma,Calcium,1,CUBN,True,0.0198422259297864,1,1,other (self) (3.0e-02),,,False,1,other (self) (3.0e-02),,,False,1,other (self) (4.1e-02),,,False
Human_Prostate_Adenocarcinoma,Calcium release-activated calcium transport,3,"ORAI2, ORAI3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Chenodeoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Chenodeoxycholic acid 3-sulfate,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Chloride,6,"CLCN3, CLCN4, CLCN5",True,0.0012018056796457,5,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
