,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
110,L-Threonine,8210.361856858592,8.067458020010278,3.5888436550488895e-16,6.918252829009907e-16,52812.870296451365,0.000999001,0.001389914394720741,True
111,L-Tyrosine,29749.43439973247,29.231636476339162,3.843390643913368e-188,2.6736630566353866e-187,254883.36102972046,0.000999001,0.001389914394720741,True
112,L-Valine,21651.142474520988,21.274297776844975,9.821617656182942e-101,4.621937720556679e-100,9657.704536870042,0.000999001,0.001389914394720741,True
113,Leukotriene C4,8111.3702909650365,7.970189432327481,7.921566418140683e-16,1.4911183845911874e-15,44475.68123869222,0.000999001,0.001389914394720741,True
114,Lithocholic acid,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
115,Malic acid,20603.961838548254,20.245343637263353,1.9522558326218755e-91,8.676692589430558e-91,7957.743597399009,0.000999001,0.001389914394720741,True
116,Manganese,53772.15071625176,23.75672692864245,4.6810905771001245e-125,2.4965816411200664e-124,53648.25401882958,0.000999001,0.001389914394720741,True
117,N-Desmethylcitalopram,28572.897191765893,11.707841977885789,5.809978263117426e-32,1.5493275368313135e-31,1559.8844350726908,0.000999001,0.001389914394720741,True
118,N-Desmethyleletriptan,12119.386213232427,11.908444622555676,5.347684420299319e-33,1.4502195038099848e-32,1363.6114226138593,0.000999001,0.001389914394720741,True
119,N-Desmethyltamoxifen,20766.60226196944,8.932884690717916,2.075210971538463e-19,4.486942641164244e-19,1684.779939798797,0.000999001,0.001389914394720741,True
120,N-desmethylimatinib,29827.184505028497,5.872813903389411,2.142296813797287e-09,3.5704946896621453e-09,1918.839569681759,0.000999001,0.001389914394720741,True
121,Neurotransmitter,55867.406565149846,15.774728129770287,2.3219670616087195e-56,8.845588806128456e-56,371225.80206792196,0.000999001,0.001389914394720741,True
122,Nicotinate,25457.296717351754,8.319384861585725,4.421050132036101e-17,8.954025583870583e-17,607812.3052740797,0.000999001,0.001389914394720741,True
123,Norepinephrine,5403.194940940079,0.9741557052125602,0.16498961708354765,0.18460376736620715,9879.032095495264,0.000999001,0.001389914394720741,True
124,O-Deethylated candesartan,12119.386213232427,11.908444622555676,5.347684420299319e-33,1.4502195038099848e-32,1363.6114226138593,0.000999001,0.001389914394720741,True
125,O-Desmethylverapamil (D-702),61626.82765012252,4.4528466915765605,4.236963014180928e-06,6.518404637201428e-06,269337.6979842376,0.000999001,0.001389914394720741,True
126,Oxalic acid,27882.41713719746,27.397115215189938,1.4841989130473372e-165,9.498873043502958e-165,225722.16666308593,0.000999001,0.001389914394720741,True
127,Phosphate,11979.338220842146,4.1181807845875165,1.90937537229607e-05,2.8820760336544456e-05,48290.88519211875,0.000999001,0.001389914394720741,True
128,Potassium,-226.16713153775595,-0.22223062405742805,0.5879328222250306,0.603402176638143,0.0,0.05294705,0.05724005602501534,False
129,Progesterone,54758.35198452622,7.687318705532655,7.512526499968498e-15,1.3659139090851814e-14,55311.93913098807,0.000999001,0.001389914394720741,True
130,Propionyl-L-Carnitine,-113.30906590904365,-0.11133688727058638,0.5443253972922958,0.5884598889646441,0.0,0.03296703,0.039397222055515775,False
