,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
189,MSR1,MSR1,71733.01892890707,25.794015841546578,5.174815024754453e-147,2.466661828466289e-145,0.03487334821887789,44379.78269053898,0.000999001,0.0036945811779928745,0.045274168036242984,True
190,CD36,CD36,40258.89677615635,14.476438280626912,8.535848729940369e-48,2.615627932246013e-46,0.019078713371182377,9602.826371066978,0.000999001,0.0036945811779928745,0.023951273686967575,True
192,CPT1A,CPT1A,19223.480130750053,6.91244782982923,2.381806075166168e-12,2.761607584449422e-11,0.008754943578108342,43488.37390801028,0.000999001,0.0036945811779928745,0.02919686051160696,True
193,CD36,MSR1,30420.621346958636,10.454215336507177,7.007702943051627e-26,1.2025218250276592e-24,0.014416349222853871,19676.581400116083,0.000999001,0.0036945811779928745,0.04907713293224022,True
195,SLC6A1,SLC6A1,12050.178400727767,4.3330463042393825,7.353008204408659e-06,5.257400866152191e-05,0.004558662938451736,883.7253250338076,0.000999001,0.0036945811779928745,0.00571665368846452,True
201,SLCO1C1,SLCO1C1,6556.356742912813,2.357558237680329,0.0091977848000006,0.041535259781055336,0.002636546896146677,283.7984062160558,0.007992008,0.025396824690202872,0.003114935337868575,True
203,ABCA1,ABCA1,54557.14975938102,19.617855294195742,5.4424780259539424e-86,2.1225664301220376e-84,0.023960654688996892,102518.04596899266,0.000999001,0.0036945811779928745,0.04284269627925643,True
204,ABCB1,ABCG2,15341.667216402187,5.028834780149419,2.4673467489755105e-07,2.116983510620988e-06,0.008056561383548152,4841.95694485972,0.000999001,0.0036945811779928745,0.020536466253569804,True
205,ABCG2,ABCG2,21150.173120717463,7.605254995163646,1.421713466308216e-14,1.8482275062006808e-13,0.00858598830285386,5232.435494411658,0.000999001,0.0036945811779928745,0.013496703548712964,True
207,ABCB1,ABCB1,14770.449888922234,5.311211267982734,5.4449498483460565e-08,5.078007575957518e-07,0.007756590891601331,2987.09132211052,0.000999001,0.0036945811779928745,0.012669319622508777,True
210,SLC6A3,SLC6A3,5593.777858456264,2.0114306751554936,0.022139992984906903,0.0879449721344913,0.0021728464144786155,406.0092376708486,0.007992008,0.025396824690202872,0.0032556413140019105,True
213,SLC20A2,SLC20A2,16025.90281709436,5.762651528006951,4.1401322295058486e-09,4.3319920157512415e-08,0.008248624403053921,15304.384411171068,0.000999001,0.0036945811779928745,0.02165446582613896,True
215,ATP7A,ATP7A,7504.07615094565,2.6983425764569735,0.003484284401779025,0.017585388333684726,0.0036122732490214324,6429.881064615409,0.000999001,0.0036945811779928745,0.012676601125171386,True
216,ATP7A,SLC20A2,4377.732733006524,1.5688891151314077,0.05833688930001558,0.20513545499759578,0.002107330272869386,15064.380633594028,0.000999001,0.0036945811779928745,0.029699638697943835,True
222,CHRNA5,SLC29A1,4568.480411554924,1.5951862990149637,0.05533529082672063,0.19782366470552623,0.0022584788420500447,4642.829657080107,0.000999001,0.0036945811779928745,0.034011304700357466,True
223,CHRNA5,CHRNA5,4644.105573455433,1.6699441138849238,0.04746521062118374,0.17361995671922323,0.0022958649776339724,780.3718982235838,0.000999001,0.0036945811779928745,0.005716657377167415,True
233,ABCC3,FOLR1,6281.250062046167,2.177700194359036,0.014714182220491734,0.0606960016595284,0.002783335253423039,1025.0103711764018,0.000999001,0.0036945811779928745,0.006703886793306072,True
234,ABCC4,ABCC4,7584.897263411556,2.727404521519443,0.0031917364255080083,0.01649704730774621,0.0035315830128520506,2695.51771719689,0.000999001,0.0036945811779928745,0.008430175611478439,True
235,ABCC3,ABCC3,6417.597886214537,2.3076628310562546,0.010508948460261965,0.046477720509818375,0.0028437534348338465,545.6659629015421,0.01098901,0.03391572254167186,0.00356882519935278,True
238,ABCC3,FOLR2,9567.004428062222,3.0634743914281204,0.001093914647157971,0.006174860310931178,0.004239312307462181,1210.8959291810513,0.007992008,0.025396824690202872,0.007919636187083903,True
240,FOLR2,FOLR2,12087.287195343686,4.346390017503874,6.919819767391652e-06,5.0315299664593536e-05,0.004631936237077119,1409.7727986817345,0.000999001,0.0036945811779928745,0.006070415984087842,True
242,FOLR1,FOLR1,23368.771657752077,8.403026602504177,2.1755803527715482e-17,3.2183585218586003e-16,0.011384004705873904,1931.60061829188,0.000999001,0.0036945811779928745,0.016720719860615883,True
243,TRPV6,TRPV6,6807.695831199555,2.4479356471588463,0.007183865738748882,0.032785940445992236,0.0033148169789118083,555.9334421835915,0.000999001,0.0036945811779928745,0.005260502096049087,True
244,LRP1,TRPV6,-999.5364941430571,-0.33891969667685024,0.6326648870540607,0.8274793797140001,-0.00044814647372662316,9592.40966993857,0.002997003,0.010204081745108678,0.0030332542167948308,True
245,LRP1,LRP1,39551.41923042796,14.222040971067942,3.343686043871012e-46,9.562942085471093e-45,0.017733048430808772,166214.2974501885,0.000999001,0.0036945811779928745,0.05255928760136067,True
247,SLC29A3,SLC29A3,4842.773017352421,1.7413816648425546,0.04080834997065021,0.1549272755522915,0.00197751894115095,1788.7369039780326,0.000999001,0.0036945811779928745,0.00585656677367656,True
