,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
234,ABCC3,FOLR2,349072.3456673018,56.78534184917455,0.0,0.0,0.04451146895656988,152710.16230447165,0.000999001,0.001998001942411065,0.10020153183204379,True
235,FOLR2,FOLR2,696554.8998023414,212.5507555733811,0.0,0.0,0.09027287978070214,131224.3980679215,0.000999001,0.001998001942411065,0.12288145044216237,True
237,ABCC4,FOLR1,617131.8632732528,90.07848021553747,0.0,0.0,0.12467516559785917,16139023.223503932,0.000999001,0.001998001942411065,2.1712797347143886,True
238,TRPV6,TRPV6,138608.46612170525,42.29578201430494,0.0,0.0,0.02687063728259367,7014.053628632129,0.000999001,0.001998001942411065,0.03277161030569903,True
239,LRP1,LRP1,4824219.285782574,1472.0899307947361,0.0,0.0,0.4126423845388829,9846004.604772296,0.000999001,0.001998001942411065,0.5576152458892314,True
241,SLC22A1,SLC22A4,-14475.778774398821,-2.8488470291901153,0.9978061014140336,1.0,-0.0020917964579944552,54052.58240544964,0.000999001,0.001998001942411065,0.18130846025894806,True
242,SLC29A3,SLC29A3,172007.3525298356,52.487309693418354,0.0,0.0,0.03002896832156086,778429.8373990774,0.000999001,0.001998001942411065,0.19358654161948738,True
246,LRP2,LRP2,739676.7014737746,225.70918935878626,0.0,0.0,0.08972669767700919,1284.603201566877,0.000999001,0.001998001942411065,0.05457831176491349,True
247,SLC15A1,SLC15A1,240732.9638613569,73.4586367487625,0.0,0.0,0.054067247704923896,7290.705644450763,0.000999001,0.001998001942411065,0.050739314577902206,True
248,SLC22A1,SLC29A1,47449.303143962854,8.716190889145619,1.4385902676810793e-18,3.717102803449248e-18,0.006856576478384922,148600.88672856014,0.000999001,0.001998001942411065,0.49845163296311273,True
249,CD38,CD38,1628021.337281567,496.78376453453563,0.0,0.0,0.19338570891253273,1928641.6684059224,0.000999001,0.001998001942411065,0.3245785564061241,True
252,SLC12A6,SLC12A6,59932.00612833092,18.28799594866108,5.156884908821853e-75,1.6502031708229929e-74,0.008247572979664181,85591.82046927782,0.000999001,0.001998001942411065,0.061165100281125144,True
253,SLC12A2,SLC12A6,123037.64302321366,20.27867610418654,9.919978024835084e-92,3.3550494783182074e-91,0.016493107794519006,506627.3013305889,0.000999001,0.001998001942411065,0.1084998791652974,True
254,SCARB1,SCARB1,951519.8560243452,290.35222406509524,0.0,0.0,0.12176137795752245,818274.803053045,0.000999001,0.001998001942411065,0.20841275431261158,True
256,NPC1L1,NPC1L1,36414.96862530778,11.111872298488596,5.491607144863031e-29,1.5129195842801463e-28,0.00690718031593716,758.7768706737006,0.000999001,0.001998001942411065,0.01170870551735061,True
260,ABCC4,SLCO1B3,132138.1888769279,22.960037210246366,5.848702107192727e-117,2.0107934517290698e-116,0.026695025099907514,124609.8537282548,0.000999001,0.001998001942411065,0.01676451210206154,True
261,ABCC1,SLCO1B3,-69116.53733487663,-13.876124012007173,1.0,1.0,-0.011651293262035326,165808.4034661022,0.000999001,0.001998001942411065,0.010842043403553749,True
262,ABCC3,SLCO2B1,592844.6023013857,99.40915996599539,0.0,0.0,0.07559574523430944,1344842.5224638819,0.000999001,0.001998001942411065,0.8824251038059753,True
263,ABCC1,ABCC4,96978.71151540805,16.850804781874075,5.1748317813318e-64,1.6065149410701706e-63,0.016348148382574906,8119891.216777371,0.000999001,0.001998001942411065,0.5309514545952021,True
265,ABCC4,SLC22A1,11151.645138543736,1.9376850062240683,0.026330832158609846,0.05094709850224044,0.0022528948626347163,184071.90538885305,0.000999001,0.001998001942411065,0.024764299075982647,True
268,ABCC4,SLC16A1,198378.79513609625,34.46985732709632,1.135108751308917e-260,4.7220524054450946e-260,0.040077187075568926,2540512.292135716,0.000999001,0.001998001942411065,0.3417903784705919,True
269,ABCC1,SLC16A1,90525.954417293,17.491781875591222,8.275034065995997e-69,2.5882813319205526e-68,0.01526037737728641,4382634.697750824,0.000999001,0.001998001942411065,0.2865760397038585,True
271,SLCO1B1,SLCO1B3,89659.72283875062,17.84074725553843,1.7055186782683919e-71,5.374967955754933e-71,0.013180816453555658,1176.147642011375,0.000999001,0.001998001942411065,0.06466552244546347,True
273,ABCG2,SLCO1C1,181531.0744583017,24.55571726745618,1.8788450728405655e-133,6.62372500255657e-133,0.015737139490457977,2165.9958109389954,0.000999001,0.001998001942411065,0.004584196848148389,True
274,ABCC1,ABCC1,204292.95383087316,62.3391231723326,0.0,0.0,0.03443860482938059,7551612.18867499,0.000999001,0.001998001942411065,0.4937922650775552,True
276,SLC22A1,SLCO1B3,7934.031011595371,1.5614248483031554,0.059211771399757224,0.10996471831383485,0.00114649292630977,4321.522009254056,0.000999001,0.001998001942411065,0.0144956719291549,True
277,ABCC2,SLC10A1,21257.620276257803,4.2723509795174754,9.671140662346015e-06,2.117470797650496e-05,0.003260692211209803,658.0120028448821,0.001998002,0.0039022009767277145,0.0018694601600222956,True
285,ABCC1,SLC22A1,28685.73136223316,5.6453792120650546,8.240877664423197e-09,1.925957926067444e-08,0.0048356859504981335,334089.19451896823,0.000999001,0.001998001942411065,0.021845753724861645,True
290,ABCC1,ABCC2,46514.081055168106,9.338360715307067,4.891854935962397e-21,1.296185766471565e-20,0.007841093030486268,417908.10911397194,0.000999001,0.001998001942411065,0.027326587573331715,True
293,SLC16A1,SLCO1B1,2958.212566477813,0.5715974969558362,0.2837973457953088,0.4799174628083271,0.00046522654859588834,6507.0370887298905,0.001998002,0.0039022009767277145,0.0016525548406897694,True
296,ABCG2,SLCO2B1,244107.2045041814,33.02039342102103,2.070246026271987e-239,8.52695392999155e-239,0.021161936816445556,327873.77891827875,0.000999001,0.001998001942411065,0.6939246771932043,True
299,ABCB1,SLCO1C1,131302.92132494535,18.78709151308297,4.815773179035927e-79,1.577450112188146e-78,0.0117830418901337,1870.157230790754,0.000999001,0.001998001942411065,0.004220181428695731,True
302,SLC10A1,SLCO1B1,25467.379838061333,5.067571843477482,2.0146122368791066e-07,4.5796649756377503e-07,0.004644226179248843,61.36164249118798,0.0099900095,0.018890199742533944,0.004473131771618713,True
305,SLC22A1,SLCO2B1,49917.24382984891,8.370205712728048,2.875886704746054e-17,7.33968631395312e-17,0.007213201822397977,230471.17825830326,0.000999001,0.001998001942411065,0.7730689747741926,True
307,ABCC3,SLC22A1,56116.387368561955,9.709892437470112,1.36812857613322e-22,3.6483428696885863e-22,0.007155602170477438,36213.75806416104,0.000999001,0.001998001942411065,0.02376183730450865,True
309,ABCC1,SLC10A1,8172.064377493341,1.640657693639742,0.0504342457895924,0.09493505089805629,0.001377602557794239,18112.17011131699,0.000999001,0.001998001942411065,0.0011843364411840208,True
310,SLCO1B3,SLCO1B3,243596.81711242424,74.33252934866867,0.0,0.0,0.05455028782263384,8846.833015307035,0.000999001,0.001998001942411065,0.06724096008721296,True
312,SLC16A1,SLCO1B3,86251.76421217273,16.665905990117313,1.1597360517585647e-62,3.547427923026198e-62,0.013564478438583643,65067.26289612126,0.000999001,0.001998001942411065,0.016524759088226936,True
314,ABCC4,SLCO1B1,25290.158150003255,4.394361517380213,5.554939919419412e-06,1.2291781949353593e-05,0.0051092073558217784,13059.929028847084,0.000999001,0.001998001942411065,0.001757030697858264,True
316,SLC16A1,SLC22A1,45273.971199286294,8.748015240018674,1.0856897323503914e-18,2.8405467211180053e-18,0.0071200608100153535,102287.18091291921,0.000999001,0.001998001942411065,0.02597728791970799,True
320,ABCB1,SLCO2B1,296022.123313855,42.35545305828587,0.0,0.0,0.026564839869642778,341671.11252330604,0.000999001,0.001998001942411065,0.7710122229578442,True
