cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
IEC,CD38_CD38,7778,0.00012856775520699409,0.001824469523351737,14.19072395262981,2.4640918,-5.642867280445703
IEC,ABCB1_SLC22A1,7778,0.0026999228593468758,0.05703592583251661,21.12502052977687,2.9091363,0.44988986047414975
IEC,ABCC3_SLC16A1,7778,0.005271277963486758,0.6846164402043271,48.07500033528364,2.465194,0.6077695202558691
IEC,ABCB1_ABCC3,7778,0.004757006942658781,0.5842999942099667,45.061265384473934,2.4192955,0.60406079060191
IEC,ABCG2_SLC16A1,7778,0.003342761635381846,0.3736279211561042,44.21096624111423,2.6352487,0.6425349384165455
IEC,ABCB1_SLC16A1,7778,0.005142710208279763,0.5221639642027187,45.67929475789109,2.574802,0.5721456105251477
IEC,ABCB1_SLC22A4,7778,0.006556955515556699,0.18580257636038722,25.222605522327246,2.8463407,0.5600727782245727
IEC,ABCG2_SLC22A4,7778,0.004885574697865775,0.1525333265934695,26.055715460277433,2.8749845,0.6425349384165455
IEC,TAP1_TAP1,7778,0.0542555926973515,0.93810837451613,17.131309569544744,1.4432486,0.4094378167368557
IEC,AQP8_AQP8,7778,0.1043970172280792,12.433225882335982,119.0956045724252,1.7097228,0.6056981702361743
IEC,AQP5_AQP9,7778,0.0,0.0,,2.998799,-inf
IEC,AQP7_AQP8,7778,0.017870917973772178,3.224611696701101,176.51563291716602,2.7647936,0.6425349384165455
IEC,AQP7_AQP7,7778,0.012728207765492414,0.22714077503017757,17.845464123077992,2.37895,0.5170040563326865
IEC,ABCB1_SLC22A5,7778,0.01581383389046027,1.480907131525728,66.67258018701312,2.3569934,0.6308531333689102
IEC,ABCC3_SLC22A4,7778,0.0038570326562098224,0.16491177148534872,29.82026296184854,2.7734225,0.5952292236381891
IEC,ABCG2_SLC22A5,7778,0.01478529184880432,1.3404638460593112,68.43002975007991,2.4478343,0.6425349384165457
IEC,ABCC3_SLC22A5,7778,0.006042684494728722,1.1840858601411048,59.107849195225704,2.202492,0.6425349384165457
IEC,ABCB1_SLC15A1,7778,0.009899717150938545,0.25656643637758697,25.140817731014785,2.8950775,0.6425349384165457
IEC,CLCN3_CLCN3,7778,0.051941373103625614,0.7681766980418809,14.775356751170895,1.5456579,0.5063305548182346
IEC,SLC9A3_SLC9A3,7778,0.13563898174337877,10.840196044645113,79.63011760394328,1.5191413,0.6140998594544691
IEC,SLC9A1_SLC9A3,7778,0.016970943687323218,3.7044819680789454,137.69076674957563,2.4751296,0.5784046009968301
